"slot","age","year","unit","season","area","iter","data","units"
"harvest","9",2019,"unique","all","unique","1",0.742653,"f"
"harvest","10",2019,"unique","all","unique","1",0.742653,"f"
"harvest.spwn","1",1957,"unique","all","unique","1",0,""
"harvest.spwn","2",1957,"unique","all","unique","1",0,""
"harvest.spwn","3",1957,"unique","all","unique","1",0,""
"harvest.spwn","4",1957,"unique","all","unique","1",0,""
"harvest.spwn","5",1957,"unique","all","unique","1",0,""
"harvest.spwn","6",1957,"unique","all","unique","1",0,""
"harvest.spwn","7",1957,"unique","all","unique","1",0,""
"harvest.spwn","8",1957,"unique","all","unique","1",0,""
"harvest.spwn","9",1957,"unique","all","unique","1",0,""
"harvest.spwn","10",1957,"unique","all","unique","1",0,""
"harvest.spwn","1",1958,"unique","all","unique","1",0,""
"harvest.spwn","2",1958,"unique","all","unique","1",0,""
"harvest.spwn","3",1958,"unique","all","unique","1",0,""
"harvest.spwn","4",1958,"unique","all","unique","1",0,""
"harvest.spwn","5",1958,"unique","all","unique","1",0,""
"harvest.spwn","6",1958,"unique","all","unique","1",0,""
"harvest.spwn","7",1958,"unique","all","unique","1",0,""
"harvest.spwn","8",1958,"unique","all","unique","1",0,""
"harvest.spwn","9",1958,"unique","all","unique","1",0,""
"harvest.spwn","10",1958,"unique","all","unique","1",0,""
"harvest.spwn","1",1959,"unique","all","unique","1",0,""
"harvest.spwn","2",1959,"unique","all","unique","1",0,""
"harvest.spwn","3",1959,"unique","all","unique","1",0,""
"harvest.spwn","4",1959,"unique","all","unique","1",0,""
"harvest.spwn","5",1959,"unique","all","unique","1",0,""
"harvest.spwn","6",1959,"unique","all","unique","1",0,""
"harvest.spwn","7",1959,"unique","all","unique","1",0,""
"harvest.spwn","8",1959,"unique","all","unique","1",0,""
"harvest.spwn","9",1959,"unique","all","unique","1",0,""
"harvest.spwn","10",1959,"unique","all","unique","1",0,""
"harvest.spwn","1",1960,"unique","all","unique","1",0,""
"harvest.spwn","2",1960,"unique","all","unique","1",0,""
"harvest.spwn","3",1960,"unique","all","unique","1",0,""
"harvest.spwn","4",1960,"unique","all","unique","1",0,""
"harvest.spwn","5",1960,"unique","all","unique","1",0,""
"harvest.spwn","6",1960,"unique","all","unique","1",0,""
"harvest.spwn","7",1960,"unique","all","unique","1",0,""
"harvest.spwn","8",1960,"unique","all","unique","1",0,""
"harvest.spwn","9",1960,"unique","all","unique","1",0,""
"harvest.spwn","10",1960,"unique","all","unique","1",0,""
"harvest.spwn","1",1961,"unique","all","unique","1",0,""
"harvest.spwn","2",1961,"unique","all","unique","1",0,""
"harvest.spwn","3",1961,"unique","all","unique","1",0,""
"harvest.spwn","4",1961,"unique","all","unique","1",0,""
"harvest.spwn","5",1961,"unique","all","unique","1",0,""
"harvest.spwn","6",1961,"unique","all","unique","1",0,""
"harvest.spwn","7",1961,"unique","all","unique","1",0,""
"harvest.spwn","8",1961,"unique","all","unique","1",0,""
"harvest.spwn","9",1961,"unique","all","unique","1",0,""
"harvest.spwn","10",1961,"unique","all","unique","1",0,""
"harvest.spwn","1",1962,"unique","all","unique","1",0,""
"harvest.spwn","2",1962,"unique","all","unique","1",0,""
"harvest.spwn","3",1962,"unique","all","unique","1",0,""
"harvest.spwn","4",1962,"unique","all","unique","1",0,""
"harvest.spwn","5",1962,"unique","all","unique","1",0,""
"harvest.spwn","6",1962,"unique","all","unique","1",0,""
"harvest.spwn","7",1962,"unique","all","unique","1",0,""
"harvest.spwn","8",1962,"unique","all","unique","1",0,""
"harvest.spwn","9",1962,"unique","all","unique","1",0,""
"harvest.spwn","10",1962,"unique","all","unique","1",0,""
"harvest.spwn","1",1963,"unique","all","unique","1",0,""
"harvest.spwn","2",1963,"unique","all","unique","1",0,""
"harvest.spwn","3",1963,"unique","all","unique","1",0,""
"harvest.spwn","4",1963,"unique","all","unique","1",0,""
"harvest.spwn","5",1963,"unique","all","unique","1",0,""
"harvest.spwn","6",1963,"unique","all","unique","1",0,""
"harvest.spwn","7",1963,"unique","all","unique","1",0,""
"harvest.spwn","8",1963,"unique","all","unique","1",0,""
"harvest.spwn","9",1963,"unique","all","unique","1",0,""
"harvest.spwn","10",1963,"unique","all","unique","1",0,""
"harvest.spwn","1",1964,"unique","all","unique","1",0,""
"harvest.spwn","2",1964,"unique","all","unique","1",0,""
"harvest.spwn","3",1964,"unique","all","unique","1",0,""
"harvest.spwn","4",1964,"unique","all","unique","1",0,""
"harvest.spwn","5",1964,"unique","all","unique","1",0,""
"harvest.spwn","6",1964,"unique","all","unique","1",0,""
"harvest.spwn","7",1964,"unique","all","unique","1",0,""
"harvest.spwn","8",1964,"unique","all","unique","1",0,""
"harvest.spwn","9",1964,"unique","all","unique","1",0,""
"harvest.spwn","10",1964,"unique","all","unique","1",0,""
"harvest.spwn","1",1965,"unique","all","unique","1",0,""
"harvest.spwn","2",1965,"unique","all","unique","1",0,""
"harvest.spwn","3",1965,"unique","all","unique","1",0,""
"harvest.spwn","4",1965,"unique","all","unique","1",0,""
"harvest.spwn","5",1965,"unique","all","unique","1",0,""
"harvest.spwn","6",1965,"unique","all","unique","1",0,""
"harvest.spwn","7",1965,"unique","all","unique","1",0,""
"harvest.spwn","8",1965,"unique","all","unique","1",0,""
"harvest.spwn","9",1965,"unique","all","unique","1",0,""
"harvest.spwn","10",1965,"unique","all","unique","1",0,""
"harvest.spwn","1",1966,"unique","all","unique","1",0,""
"harvest.spwn","2",1966,"unique","all","unique","1",0,""
"harvest.spwn","3",1966,"unique","all","unique","1",0,""
"harvest.spwn","4",1966,"unique","all","unique","1",0,""
"harvest.spwn","5",1966,"unique","all","unique","1",0,""
"harvest.spwn","6",1966,"unique","all","unique","1",0,""
"harvest.spwn","7",1966,"unique","all","unique","1",0,""
"harvest.spwn","8",1966,"unique","all","unique","1",0,""
"harvest.spwn","9",1966,"unique","all","unique","1",0,""
"harvest.spwn","10",1966,"unique","all","unique","1",0,""
"harvest.spwn","1",1967,"unique","all","unique","1",0,""
"harvest.spwn","2",1967,"unique","all","unique","1",0,""
"harvest.spwn","3",1967,"unique","all","unique","1",0,""
"harvest.spwn","4",1967,"unique","all","unique","1",0,""
"harvest.spwn","5",1967,"unique","all","unique","1",0,""
"harvest.spwn","6",1967,"unique","all","unique","1",0,""
"harvest.spwn","7",1967,"unique","all","unique","1",0,""
"harvest.spwn","8",1967,"unique","all","unique","1",0,""
"harvest.spwn","9",1967,"unique","all","unique","1",0,""
"harvest.spwn","10",1967,"unique","all","unique","1",0,""
"harvest.spwn","1",1968,"unique","all","unique","1",0,""
"harvest.spwn","2",1968,"unique","all","unique","1",0,""
"harvest.spwn","3",1968,"unique","all","unique","1",0,""
"harvest.spwn","4",1968,"unique","all","unique","1",0,""
"harvest.spwn","5",1968,"unique","all","unique","1",0,""
"harvest.spwn","6",1968,"unique","all","unique","1",0,""
"harvest.spwn","7",1968,"unique","all","unique","1",0,""
"harvest.spwn","8",1968,"unique","all","unique","1",0,""
"harvest.spwn","9",1968,"unique","all","unique","1",0,""
"harvest.spwn","10",1968,"unique","all","unique","1",0,""
"harvest.spwn","1",1969,"unique","all","unique","1",0,""
"harvest.spwn","2",1969,"unique","all","unique","1",0,""
"harvest.spwn","3",1969,"unique","all","unique","1",0,""
"harvest.spwn","4",1969,"unique","all","unique","1",0,""
"harvest.spwn","5",1969,"unique","all","unique","1",0,""
"harvest.spwn","6",1969,"unique","all","unique","1",0,""
"harvest.spwn","7",1969,"unique","all","unique","1",0,""
"harvest.spwn","8",1969,"unique","all","unique","1",0,""
"harvest.spwn","9",1969,"unique","all","unique","1",0,""
"harvest.spwn","10",1969,"unique","all","unique","1",0,""
"harvest.spwn","1",1970,"unique","all","unique","1",0,""
"harvest.spwn","2",1970,"unique","all","unique","1",0,""
"harvest.spwn","3",1970,"unique","all","unique","1",0,""
"harvest.spwn","4",1970,"unique","all","unique","1",0,""
"harvest.spwn","5",1970,"unique","all","unique","1",0,""
"harvest.spwn","6",1970,"unique","all","unique","1",0,""
"harvest.spwn","7",1970,"unique","all","unique","1",0,""
"harvest.spwn","8",1970,"unique","all","unique","1",0,""
"harvest.spwn","9",1970,"unique","all","unique","1",0,""
"harvest.spwn","10",1970,"unique","all","unique","1",0,""
"harvest.spwn","1",1971,"unique","all","unique","1",0,""
"harvest.spwn","2",1971,"unique","all","unique","1",0,""
"harvest.spwn","3",1971,"unique","all","unique","1",0,""
"harvest.spwn","4",1971,"unique","all","unique","1",0,""
"harvest.spwn","5",1971,"unique","all","unique","1",0,""
"harvest.spwn","6",1971,"unique","all","unique","1",0,""
"harvest.spwn","7",1971,"unique","all","unique","1",0,""
"harvest.spwn","8",1971,"unique","all","unique","1",0,""
"harvest.spwn","9",1971,"unique","all","unique","1",0,""
"harvest.spwn","10",1971,"unique","all","unique","1",0,""
"harvest.spwn","1",1972,"unique","all","unique","1",0,""
"harvest.spwn","2",1972,"unique","all","unique","1",0,""
"harvest.spwn","3",1972,"unique","all","unique","1",0,""
"harvest.spwn","4",1972,"unique","all","unique","1",0,""
"harvest.spwn","5",1972,"unique","all","unique","1",0,""
"harvest.spwn","6",1972,"unique","all","unique","1",0,""
"harvest.spwn","7",1972,"unique","all","unique","1",0,""
"harvest.spwn","8",1972,"unique","all","unique","1",0,""
"harvest.spwn","9",1972,"unique","all","unique","1",0,""
"harvest.spwn","10",1972,"unique","all","unique","1",0,""
"harvest.spwn","1",1973,"unique","all","unique","1",0,""
"harvest.spwn","2",1973,"unique","all","unique","1",0,""
"harvest.spwn","3",1973,"unique","all","unique","1",0,""
"harvest.spwn","4",1973,"unique","all","unique","1",0,""
"harvest.spwn","5",1973,"unique","all","unique","1",0,""
"harvest.spwn","6",1973,"unique","all","unique","1",0,""
"harvest.spwn","7",1973,"unique","all","unique","1",0,""
"harvest.spwn","8",1973,"unique","all","unique","1",0,""
"harvest.spwn","9",1973,"unique","all","unique","1",0,""
"harvest.spwn","10",1973,"unique","all","unique","1",0,""
"harvest.spwn","1",1974,"unique","all","unique","1",0,""
"harvest.spwn","2",1974,"unique","all","unique","1",0,""
"harvest.spwn","3",1974,"unique","all","unique","1",0,""
"harvest.spwn","4",1974,"unique","all","unique","1",0,""
"harvest.spwn","5",1974,"unique","all","unique","1",0,""
"harvest.spwn","6",1974,"unique","all","unique","1",0,""
"harvest.spwn","7",1974,"unique","all","unique","1",0,""
"harvest.spwn","8",1974,"unique","all","unique","1",0,""
"harvest.spwn","9",1974,"unique","all","unique","1",0,""
"harvest.spwn","10",1974,"unique","all","unique","1",0,""
"harvest.spwn","1",1975,"unique","all","unique","1",0,""
"harvest.spwn","2",1975,"unique","all","unique","1",0,""
"harvest.spwn","3",1975,"unique","all","unique","1",0,""
"harvest.spwn","4",1975,"unique","all","unique","1",0,""
"harvest.spwn","5",1975,"unique","all","unique","1",0,""
"harvest.spwn","6",1975,"unique","all","unique","1",0,""
"harvest.spwn","7",1975,"unique","all","unique","1",0,""
"harvest.spwn","8",1975,"unique","all","unique","1",0,""
"harvest.spwn","9",1975,"unique","all","unique","1",0,""
"harvest.spwn","10",1975,"unique","all","unique","1",0,""
"harvest.spwn","1",1976,"unique","all","unique","1",0,""
"harvest.spwn","2",1976,"unique","all","unique","1",0,""
"harvest.spwn","3",1976,"unique","all","unique","1",0,""
"harvest.spwn","4",1976,"unique","all","unique","1",0,""
"harvest.spwn","5",1976,"unique","all","unique","1",0,""
"harvest.spwn","6",1976,"unique","all","unique","1",0,""
"harvest.spwn","7",1976,"unique","all","unique","1",0,""
"harvest.spwn","8",1976,"unique","all","unique","1",0,""
"harvest.spwn","9",1976,"unique","all","unique","1",0,""
"harvest.spwn","10",1976,"unique","all","unique","1",0,""
"harvest.spwn","1",1977,"unique","all","unique","1",0,""
"harvest.spwn","2",1977,"unique","all","unique","1",0,""
"harvest.spwn","3",1977,"unique","all","unique","1",0,""
"harvest.spwn","4",1977,"unique","all","unique","1",0,""
"harvest.spwn","5",1977,"unique","all","unique","1",0,""
"harvest.spwn","6",1977,"unique","all","unique","1",0,""
"harvest.spwn","7",1977,"unique","all","unique","1",0,""
"harvest.spwn","8",1977,"unique","all","unique","1",0,""
"harvest.spwn","9",1977,"unique","all","unique","1",0,""
"harvest.spwn","10",1977,"unique","all","unique","1",0,""
"harvest.spwn","1",1978,"unique","all","unique","1",0,""
"harvest.spwn","2",1978,"unique","all","unique","1",0,""
"harvest.spwn","3",1978,"unique","all","unique","1",0,""
"harvest.spwn","4",1978,"unique","all","unique","1",0,""
"harvest.spwn","5",1978,"unique","all","unique","1",0,""
"harvest.spwn","6",1978,"unique","all","unique","1",0,""
"harvest.spwn","7",1978,"unique","all","unique","1",0,""
"harvest.spwn","8",1978,"unique","all","unique","1",0,""
"harvest.spwn","9",1978,"unique","all","unique","1",0,""
"harvest.spwn","10",1978,"unique","all","unique","1",0,""
"harvest.spwn","1",1979,"unique","all","unique","1",0,""
"harvest.spwn","2",1979,"unique","all","unique","1",0,""
"harvest.spwn","3",1979,"unique","all","unique","1",0,""
"harvest.spwn","4",1979,"unique","all","unique","1",0,""
"harvest.spwn","5",1979,"unique","all","unique","1",0,""
"harvest.spwn","6",1979,"unique","all","unique","1",0,""
"harvest.spwn","7",1979,"unique","all","unique","1",0,""
"harvest.spwn","8",1979,"unique","all","unique","1",0,""
"harvest.spwn","9",1979,"unique","all","unique","1",0,""
"harvest.spwn","10",1979,"unique","all","unique","1",0,""
"harvest.spwn","1",1980,"unique","all","unique","1",0,""
"harvest.spwn","2",1980,"unique","all","unique","1",0,""
"harvest.spwn","3",1980,"unique","all","unique","1",0,""
"harvest.spwn","4",1980,"unique","all","unique","1",0,""
"harvest.spwn","5",1980,"unique","all","unique","1",0,""
"harvest.spwn","6",1980,"unique","all","unique","1",0,""
"harvest.spwn","7",1980,"unique","all","unique","1",0,""
"harvest.spwn","8",1980,"unique","all","unique","1",0,""
"harvest.spwn","9",1980,"unique","all","unique","1",0,""
"harvest.spwn","10",1980,"unique","all","unique","1",0,""
"harvest.spwn","1",1981,"unique","all","unique","1",0,""
"harvest.spwn","2",1981,"unique","all","unique","1",0,""
"harvest.spwn","3",1981,"unique","all","unique","1",0,""
"harvest.spwn","4",1981,"unique","all","unique","1",0,""
"harvest.spwn","5",1981,"unique","all","unique","1",0,""
"harvest.spwn","6",1981,"unique","all","unique","1",0,""
"harvest.spwn","7",1981,"unique","all","unique","1",0,""
"harvest.spwn","8",1981,"unique","all","unique","1",0,""
"harvest.spwn","9",1981,"unique","all","unique","1",0,""
"harvest.spwn","10",1981,"unique","all","unique","1",0,""
"harvest.spwn","1",1982,"unique","all","unique","1",0,""
"harvest.spwn","2",1982,"unique","all","unique","1",0,""
"harvest.spwn","3",1982,"unique","all","unique","1",0,""
"harvest.spwn","4",1982,"unique","all","unique","1",0,""
"harvest.spwn","5",1982,"unique","all","unique","1",0,""
"harvest.spwn","6",1982,"unique","all","unique","1",0,""
"harvest.spwn","7",1982,"unique","all","unique","1",0,""
"harvest.spwn","8",1982,"unique","all","unique","1",0,""
"harvest.spwn","9",1982,"unique","all","unique","1",0,""
"harvest.spwn","10",1982,"unique","all","unique","1",0,""
"harvest.spwn","1",1983,"unique","all","unique","1",0,""
"harvest.spwn","2",1983,"unique","all","unique","1",0,""
"harvest.spwn","3",1983,"unique","all","unique","1",0,""
"harvest.spwn","4",1983,"unique","all","unique","1",0,""
"harvest.spwn","5",1983,"unique","all","unique","1",0,""
"harvest.spwn","6",1983,"unique","all","unique","1",0,""
"harvest.spwn","7",1983,"unique","all","unique","1",0,""
"harvest.spwn","8",1983,"unique","all","unique","1",0,""
"harvest.spwn","9",1983,"unique","all","unique","1",0,""
"harvest.spwn","10",1983,"unique","all","unique","1",0,""
"harvest.spwn","1",1984,"unique","all","unique","1",0,""
"harvest.spwn","2",1984,"unique","all","unique","1",0,""
"harvest.spwn","3",1984,"unique","all","unique","1",0,""
"harvest.spwn","4",1984,"unique","all","unique","1",0,""
"harvest.spwn","5",1984,"unique","all","unique","1",0,""
"harvest.spwn","6",1984,"unique","all","unique","1",0,""
"harvest.spwn","7",1984,"unique","all","unique","1",0,""
"harvest.spwn","8",1984,"unique","all","unique","1",0,""
"harvest.spwn","9",1984,"unique","all","unique","1",0,""
"harvest.spwn","10",1984,"unique","all","unique","1",0,""
"harvest.spwn","1",1985,"unique","all","unique","1",0,""
"harvest.spwn","2",1985,"unique","all","unique","1",0,""
"harvest.spwn","3",1985,"unique","all","unique","1",0,""
"harvest.spwn","4",1985,"unique","all","unique","1",0,""
"harvest.spwn","5",1985,"unique","all","unique","1",0,""
"harvest.spwn","6",1985,"unique","all","unique","1",0,""
"harvest.spwn","7",1985,"unique","all","unique","1",0,""
"harvest.spwn","8",1985,"unique","all","unique","1",0,""
"harvest.spwn","9",1985,"unique","all","unique","1",0,""
"harvest.spwn","10",1985,"unique","all","unique","1",0,""
"harvest.spwn","1",1986,"unique","all","unique","1",0,""
"harvest.spwn","2",1986,"unique","all","unique","1",0,""
"harvest.spwn","3",1986,"unique","all","unique","1",0,""
"harvest.spwn","4",1986,"unique","all","unique","1",0,""
"harvest.spwn","5",1986,"unique","all","unique","1",0,""
"harvest.spwn","6",1986,"unique","all","unique","1",0,""
"harvest.spwn","7",1986,"unique","all","unique","1",0,""
"harvest.spwn","8",1986,"unique","all","unique","1",0,""
"harvest.spwn","9",1986,"unique","all","unique","1",0,""
"harvest.spwn","10",1986,"unique","all","unique","1",0,""
"harvest.spwn","1",1987,"unique","all","unique","1",0,""
"harvest.spwn","2",1987,"unique","all","unique","1",0,""
"harvest.spwn","3",1987,"unique","all","unique","1",0,""
"harvest.spwn","4",1987,"unique","all","unique","1",0,""
"harvest.spwn","5",1987,"unique","all","unique","1",0,""
"harvest.spwn","6",1987,"unique","all","unique","1",0,""
"harvest.spwn","7",1987,"unique","all","unique","1",0,""
"harvest.spwn","8",1987,"unique","all","unique","1",0,""
"harvest.spwn","9",1987,"unique","all","unique","1",0,""
"harvest.spwn","10",1987,"unique","all","unique","1",0,""
"harvest.spwn","1",1988,"unique","all","unique","1",0,""
"harvest.spwn","2",1988,"unique","all","unique","1",0,""
"harvest.spwn","3",1988,"unique","all","unique","1",0,""
"harvest.spwn","4",1988,"unique","all","unique","1",0,""
"harvest.spwn","5",1988,"unique","all","unique","1",0,""
"harvest.spwn","6",1988,"unique","all","unique","1",0,""
"harvest.spwn","7",1988,"unique","all","unique","1",0,""
"harvest.spwn","8",1988,"unique","all","unique","1",0,""
"harvest.spwn","9",1988,"unique","all","unique","1",0,""
"harvest.spwn","10",1988,"unique","all","unique","1",0,""
"harvest.spwn","1",1989,"unique","all","unique","1",0,""
"harvest.spwn","2",1989,"unique","all","unique","1",0,""
"harvest.spwn","3",1989,"unique","all","unique","1",0,""
"harvest.spwn","4",1989,"unique","all","unique","1",0,""
"harvest.spwn","5",1989,"unique","all","unique","1",0,""
"harvest.spwn","6",1989,"unique","all","unique","1",0,""
"harvest.spwn","7",1989,"unique","all","unique","1",0,""
"harvest.spwn","8",1989,"unique","all","unique","1",0,""
"harvest.spwn","9",1989,"unique","all","unique","1",0,""
"harvest.spwn","10",1989,"unique","all","unique","1",0,""
"harvest.spwn","1",1990,"unique","all","unique","1",0,""
"harvest.spwn","2",1990,"unique","all","unique","1",0,""
"harvest.spwn","3",1990,"unique","all","unique","1",0,""
"harvest.spwn","4",1990,"unique","all","unique","1",0,""
"harvest.spwn","5",1990,"unique","all","unique","1",0,""
"harvest.spwn","6",1990,"unique","all","unique","1",0,""
"harvest.spwn","7",1990,"unique","all","unique","1",0,""
"harvest.spwn","8",1990,"unique","all","unique","1",0,""
"harvest.spwn","9",1990,"unique","all","unique","1",0,""
"harvest.spwn","10",1990,"unique","all","unique","1",0,""
"harvest.spwn","1",1991,"unique","all","unique","1",0,""
"harvest.spwn","2",1991,"unique","all","unique","1",0,""
"harvest.spwn","3",1991,"unique","all","unique","1",0,""
"harvest.spwn","4",1991,"unique","all","unique","1",0,""
"harvest.spwn","5",1991,"unique","all","unique","1",0,""
"harvest.spwn","6",1991,"unique","all","unique","1",0,""
"harvest.spwn","7",1991,"unique","all","unique","1",0,""
"harvest.spwn","8",1991,"unique","all","unique","1",0,""
"harvest.spwn","9",1991,"unique","all","unique","1",0,""
"harvest.spwn","10",1991,"unique","all","unique","1",0,""
"harvest.spwn","1",1992,"unique","all","unique","1",0,""
"harvest.spwn","2",1992,"unique","all","unique","1",0,""
"harvest.spwn","3",1992,"unique","all","unique","1",0,""
"harvest.spwn","4",1992,"unique","all","unique","1",0,""
"harvest.spwn","5",1992,"unique","all","unique","1",0,""
"harvest.spwn","6",1992,"unique","all","unique","1",0,""
"harvest.spwn","7",1992,"unique","all","unique","1",0,""
"harvest.spwn","8",1992,"unique","all","unique","1",0,""
"harvest.spwn","9",1992,"unique","all","unique","1",0,""
"harvest.spwn","10",1992,"unique","all","unique","1",0,""
"harvest.spwn","1",1993,"unique","all","unique","1",0,""
"harvest.spwn","2",1993,"unique","all","unique","1",0,""
"harvest.spwn","3",1993,"unique","all","unique","1",0,""
"harvest.spwn","4",1993,"unique","all","unique","1",0,""
"harvest.spwn","5",1993,"unique","all","unique","1",0,""
"harvest.spwn","6",1993,"unique","all","unique","1",0,""
"harvest.spwn","7",1993,"unique","all","unique","1",0,""
"harvest.spwn","8",1993,"unique","all","unique","1",0,""
"harvest.spwn","9",1993,"unique","all","unique","1",0,""
"harvest.spwn","10",1993,"unique","all","unique","1",0,""
"harvest.spwn","1",1994,"unique","all","unique","1",0,""
"harvest.spwn","2",1994,"unique","all","unique","1",0,""
"harvest.spwn","3",1994,"unique","all","unique","1",0,""
"harvest.spwn","4",1994,"unique","all","unique","1",0,""
"harvest.spwn","5",1994,"unique","all","unique","1",0,""
"harvest.spwn","6",1994,"unique","all","unique","1",0,""
"harvest.spwn","7",1994,"unique","all","unique","1",0,""
"harvest.spwn","8",1994,"unique","all","unique","1",0,""
"harvest.spwn","9",1994,"unique","all","unique","1",0,""
"harvest.spwn","10",1994,"unique","all","unique","1",0,""
"harvest.spwn","1",1995,"unique","all","unique","1",0,""
"harvest.spwn","2",1995,"unique","all","unique","1",0,""
"harvest.spwn","3",1995,"unique","all","unique","1",0,""
"harvest.spwn","4",1995,"unique","all","unique","1",0,""
"harvest.spwn","5",1995,"unique","all","unique","1",0,""
"harvest.spwn","6",1995,"unique","all","unique","1",0,""
"harvest.spwn","7",1995,"unique","all","unique","1",0,""
"harvest.spwn","8",1995,"unique","all","unique","1",0,""
"harvest.spwn","9",1995,"unique","all","unique","1",0,""
"harvest.spwn","10",1995,"unique","all","unique","1",0,""
"harvest.spwn","1",1996,"unique","all","unique","1",0,""
"harvest.spwn","2",1996,"unique","all","unique","1",0,""
"harvest.spwn","3",1996,"unique","all","unique","1",0,""
"harvest.spwn","4",1996,"unique","all","unique","1",0,""
"harvest.spwn","5",1996,"unique","all","unique","1",0,""
"harvest.spwn","6",1996,"unique","all","unique","1",0,""
"harvest.spwn","7",1996,"unique","all","unique","1",0,""
"harvest.spwn","8",1996,"unique","all","unique","1",0,""
"harvest.spwn","9",1996,"unique","all","unique","1",0,""
"harvest.spwn","10",1996,"unique","all","unique","1",0,""
"harvest.spwn","1",1997,"unique","all","unique","1",0,""
"harvest.spwn","2",1997,"unique","all","unique","1",0,""
"harvest.spwn","3",1997,"unique","all","unique","1",0,""
"harvest.spwn","4",1997,"unique","all","unique","1",0,""
"harvest.spwn","5",1997,"unique","all","unique","1",0,""
"harvest.spwn","6",1997,"unique","all","unique","1",0,""
"harvest.spwn","7",1997,"unique","all","unique","1",0,""
"harvest.spwn","8",1997,"unique","all","unique","1",0,""
"harvest.spwn","9",1997,"unique","all","unique","1",0,""
"harvest.spwn","10",1997,"unique","all","unique","1",0,""
"harvest.spwn","1",1998,"unique","all","unique","1",0,""
"harvest.spwn","2",1998,"unique","all","unique","1",0,""
"harvest.spwn","3",1998,"unique","all","unique","1",0,""
"harvest.spwn","4",1998,"unique","all","unique","1",0,""
"harvest.spwn","5",1998,"unique","all","unique","1",0,""
"harvest.spwn","6",1998,"unique","all","unique","1",0,""
"harvest.spwn","7",1998,"unique","all","unique","1",0,""
"harvest.spwn","8",1998,"unique","all","unique","1",0,""
"harvest.spwn","9",1998,"unique","all","unique","1",0,""
"harvest.spwn","10",1998,"unique","all","unique","1",0,""
"harvest.spwn","1",1999,"unique","all","unique","1",0,""
"harvest.spwn","2",1999,"unique","all","unique","1",0,""
"harvest.spwn","3",1999,"unique","all","unique","1",0,""
"harvest.spwn","4",1999,"unique","all","unique","1",0,""
"harvest.spwn","5",1999,"unique","all","unique","1",0,""
"harvest.spwn","6",1999,"unique","all","unique","1",0,""
"harvest.spwn","7",1999,"unique","all","unique","1",0,""
"harvest.spwn","8",1999,"unique","all","unique","1",0,""
"harvest.spwn","9",1999,"unique","all","unique","1",0,""
"harvest.spwn","10",1999,"unique","all","unique","1",0,""
"harvest.spwn","1",2000,"unique","all","unique","1",0,""
"harvest.spwn","2",2000,"unique","all","unique","1",0,""
"harvest.spwn","3",2000,"unique","all","unique","1",0,""
"harvest.spwn","4",2000,"unique","all","unique","1",0,""
"harvest.spwn","5",2000,"unique","all","unique","1",0,""
"harvest.spwn","6",2000,"unique","all","unique","1",0,""
"harvest.spwn","7",2000,"unique","all","unique","1",0,""
"harvest.spwn","8",2000,"unique","all","unique","1",0,""
"harvest.spwn","9",2000,"unique","all","unique","1",0,""
"harvest.spwn","10",2000,"unique","all","unique","1",0,""
"harvest.spwn","1",2001,"unique","all","unique","1",0,""
"harvest.spwn","2",2001,"unique","all","unique","1",0,""
"harvest.spwn","3",2001,"unique","all","unique","1",0,""
"harvest.spwn","4",2001,"unique","all","unique","1",0,""
"harvest.spwn","5",2001,"unique","all","unique","1",0,""
"harvest.spwn","6",2001,"unique","all","unique","1",0,""
"harvest.spwn","7",2001,"unique","all","unique","1",0,""
"harvest.spwn","8",2001,"unique","all","unique","1",0,""
"harvest.spwn","9",2001,"unique","all","unique","1",0,""
"harvest.spwn","10",2001,"unique","all","unique","1",0,""
"harvest.spwn","1",2002,"unique","all","unique","1",0,""
"harvest.spwn","2",2002,"unique","all","unique","1",0,""
"harvest.spwn","3",2002,"unique","all","unique","1",0,""
"harvest.spwn","4",2002,"unique","all","unique","1",0,""
"harvest.spwn","5",2002,"unique","all","unique","1",0,""
"harvest.spwn","6",2002,"unique","all","unique","1",0,""
"harvest.spwn","7",2002,"unique","all","unique","1",0,""
"harvest.spwn","8",2002,"unique","all","unique","1",0,""
"harvest.spwn","9",2002,"unique","all","unique","1",0,""
"harvest.spwn","10",2002,"unique","all","unique","1",0,""
"harvest.spwn","1",2003,"unique","all","unique","1",0,""
"harvest.spwn","2",2003,"unique","all","unique","1",0,""
"harvest.spwn","3",2003,"unique","all","unique","1",0,""
"harvest.spwn","4",2003,"unique","all","unique","1",0,""
"harvest.spwn","5",2003,"unique","all","unique","1",0,""
"harvest.spwn","6",2003,"unique","all","unique","1",0,""
"harvest.spwn","7",2003,"unique","all","unique","1",0,""
"harvest.spwn","8",2003,"unique","all","unique","1",0,""
"harvest.spwn","9",2003,"unique","all","unique","1",0,""
"harvest.spwn","10",2003,"unique","all","unique","1",0,""
"harvest.spwn","1",2004,"unique","all","unique","1",0,""
"harvest.spwn","2",2004,"unique","all","unique","1",0,""
"harvest.spwn","3",2004,"unique","all","unique","1",0,""
"harvest.spwn","4",2004,"unique","all","unique","1",0,""
"harvest.spwn","5",2004,"unique","all","unique","1",0,""
"harvest.spwn","6",2004,"unique","all","unique","1",0,""
"harvest.spwn","7",2004,"unique","all","unique","1",0,""
"harvest.spwn","8",2004,"unique","all","unique","1",0,""
"harvest.spwn","9",2004,"unique","all","unique","1",0,""
